Gotthold Buddenbrook,Johan Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Johan Buddenbrook"
Rosalie Stuewing,Johan Buddenbrook,true,"Adding 'Rosalie Stuewing' to spouses list of 'Johan Buddenbrook' should  fail
because Rosalie Stuewing is already married with [Gotthold Buddenbrook]"
Frederike Buddenbrook,Johan Buddenbrook,true,"Adding 'Frederike Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Frederike Buddenbrook"
Frederike Buddenbrook,Johan Buddenbrook,true,"Adding 'Frederike Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Johan Buddenbrook"
Henriette Buddenbrook,Johan Buddenbrook,true,"Adding 'Henriette Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Henriette Buddenbrook"
Henriette Buddenbrook,Johan Buddenbrook,true,"Adding 'Henriette Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Johan Buddenbrook"
Pfiffi Buddenbrook,Johan Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Pfiffi Buddenbrook"
Pfiffi Buddenbrook,Johan Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Johan Buddenbrook"
Olly Buddenbrook,Johan Buddenbrook,true,"Adding 'Olly Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Olly Buddenbrook"
Olly Buddenbrook,Johan Buddenbrook,true,"Adding 'Olly Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Olly Buddenbrook is in children's line of Johan Buddenbrook"
Johann (Jean) Buddenbrook,Johan Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is already married with [Elisabeth (Bethsy) Kroeger]"
Johann (Jean) Buddenbrook,Johan Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Johann (Jean) Buddenbrook"
Johann (Jean) Buddenbrook,Johan Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is in children's line of Johan Buddenbrook"
Klothilde Buddenbrook,Johan Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Klothilde Buddenbrook"
Klothilde Buddenbrook,Johan Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Klothilde Buddenbrook is in children's line of Johan Buddenbrook"
Thomas Buddenbrook,Johan Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Thomas Buddenbrook is already married with [Gerda Arnoldsen]"
Thomas Buddenbrook,Johan Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Thomas Buddenbrook"
Thomas Buddenbrook,Johan Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Thomas Buddenbrook is in children's line of Johan Buddenbrook"
Antonie (Tony) Buddenbrook,Johan Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is already married with [Bendix Gruenlich, Alois Permaneder]"
Antonie (Tony) Buddenbrook,Johan Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Antonie (Tony) Buddenbrook"
Antonie (Tony) Buddenbrook,Johan Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is in children's line of Johan Buddenbrook"
Christian Buddenbrook,Johan Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Christian Buddenbrook is already married with [Aline Puvogel]"
Christian Buddenbrook,Johan Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Christian Buddenbrook"
Christian Buddenbrook,Johan Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Christian Buddenbrook is in children's line of Johan Buddenbrook"
Clara Buddenbrook,Johan Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Clara Buddenbrook is already married with [Sievert Tiburtius]"
Clara Buddenbrook,Johan Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Clara Buddenbrook"
Clara Buddenbrook,Johan Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Clara Buddenbrook is in children's line of Johan Buddenbrook"
Hanno Buddenbrook,Johan Buddenbrook,true,"Adding 'Hanno Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Hanno Buddenbrook"
Hanno Buddenbrook,Johan Buddenbrook,true,"Adding 'Hanno Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Hanno Buddenbrook is in children's line of Johan Buddenbrook"
Erika Gruenlich,Johan Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johan Buddenbrook' should  fail
because Erika Gruenlich is already married with [Hugo Weinschenk]"
Erika Gruenlich,Johan Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Erika Gruenlich"
Erika Gruenlich,Johan Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johan Buddenbrook' should  fail
because Erika Gruenlich is in children's line of Johan Buddenbrook"
Elisabeth Weinschenk,Johan Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Elisabeth Weinschenk"
Elisabeth Weinschenk,Johan Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to spouses list of 'Johan Buddenbrook' should  fail
because Elisabeth Weinschenk is in children's line of Johan Buddenbrook"
Hugo Weinschenk,Johan Buddenbrook,true,"Adding 'Hugo Weinschenk' to spouses list of 'Johan Buddenbrook' should  fail
because Hugo Weinschenk is already married with [Erika Gruenlich]"
Alois Permaneder,Johan Buddenbrook,true,"Adding 'Alois Permaneder' to spouses list of 'Johan Buddenbrook' should  fail
because Alois Permaneder is already married with [Antonie (Tony) Buddenbrook]"
Bendix Gruenlich,Johan Buddenbrook,true,"Adding 'Bendix Gruenlich' to spouses list of 'Johan Buddenbrook' should  fail
because Bendix Gruenlich is already married with [Antonie (Tony) Buddenbrook]"
Gisela Buddenbrook,Johan Buddenbrook,true,"Adding 'Gisela Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Gisela Buddenbrook"
Gisela Buddenbrook,Johan Buddenbrook,true,"Adding 'Gisela Buddenbrook' to spouses list of 'Johan Buddenbrook' should  fail
because Gisela Buddenbrook is in children's line of Johan Buddenbrook"
Aline Puvogel,Johan Buddenbrook,true,"Adding 'Aline Puvogel' to spouses list of 'Johan Buddenbrook' should  fail
because Aline Puvogel is already married with [Christian Buddenbrook]"
Gerda Arnoldsen,Johan Buddenbrook,true,"Adding 'Gerda Arnoldsen' to spouses list of 'Johan Buddenbrook' should  fail
because Gerda Arnoldsen is already married with [Thomas Buddenbrook]"
Sievert Tiburtius,Johan Buddenbrook,true,"Adding 'Sievert Tiburtius' to spouses list of 'Johan Buddenbrook' should  fail
because Sievert Tiburtius is already married with [Clara Buddenbrook]"
Leberecht Kroeger,Johan Buddenbrook,true,"Adding 'Leberecht Kroeger' to spouses list of 'Johan Buddenbrook' should  fail
because Leberecht Kroeger is already married with [Catharina Kroeger]"
Justus Kroeger,Johan Buddenbrook,true,"Adding 'Justus Kroeger' to spouses list of 'Johan Buddenbrook' should  fail
because Justus Kroeger is already married with [Rosalie Overdiek]"
Rosalie Overdiek,Johan Buddenbrook,true,"Adding 'Rosalie Overdiek' to spouses list of 'Johan Buddenbrook' should  fail
because Rosalie Overdiek is already married with [Justus Kroeger]"
Catharina Kroeger,Johan Buddenbrook,true,"Adding 'Catharina Kroeger' to spouses list of 'Johan Buddenbrook' should  fail
because Catharina Kroeger is already married with [Leberecht Kroeger]"
Alien Alien,Alien Alien,true,"Adding 'Alien Alien' to spouses list of 'Alien Alien' should  fail
because Persons are equal."
Johann Buddenbrook,Alien Alien,true,"Adding 'Johann Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Johann Buddenbrook is already married with [Josephine Buddenbrook, Antoinette Duchamps]"
Josephine Buddenbrook,Alien Alien,true,"Adding 'Josephine Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Josephine Buddenbrook is already married with [Johann Buddenbrook]"
Antoinette Duchamps,Alien Alien,true,"Adding 'Antoinette Duchamps' to spouses list of 'Alien Alien' should  fail
because Antoinette Duchamps is already married with [Johann Buddenbrook]"
Gotthold Buddenbrook,Alien Alien,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Gotthold Buddenbrook is already married with [Rosalie Stuewing]"
Rosalie Stuewing,Alien Alien,true,"Adding 'Rosalie Stuewing' to spouses list of 'Alien Alien' should  fail
because Rosalie Stuewing is already married with [Gotthold Buddenbrook]"
Johann (Jean) Buddenbrook,Alien Alien,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Johann (Jean) Buddenbrook is already married with [Elisabeth (Bethsy) Kroeger]"
Thomas Buddenbrook,Alien Alien,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Thomas Buddenbrook is already married with [Gerda Arnoldsen]"
Antonie (Tony) Buddenbrook,Alien Alien,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Antonie (Tony) Buddenbrook is already married with [Bendix Gruenlich, Alois Permaneder]"
Christian Buddenbrook,Alien Alien,true,"Adding 'Christian Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Christian Buddenbrook is already married with [Aline Puvogel]"
Clara Buddenbrook,Alien Alien,true,"Adding 'Clara Buddenbrook' to spouses list of 'Alien Alien' should  fail
because Clara Buddenbrook is already married with [Sievert Tiburtius]"
Erika Gruenlich,Alien Alien,true,"Adding 'Erika Gruenlich' to spouses list of 'Alien Alien' should  fail
because Erika Gruenlich is already married with [Hugo Weinschenk]"
Hugo Weinschenk,Alien Alien,true,"Adding 'Hugo Weinschenk' to spouses list of 'Alien Alien' should  fail
because Hugo Weinschenk is already married with [Erika Gruenlich]"
Alois Permaneder,Alien Alien,true,"Adding 'Alois Permaneder' to spouses list of 'Alien Alien' should  fail
because Alois Permaneder is already married with [Antonie (Tony) Buddenbrook]"
Bendix Gruenlich,Alien Alien,true,"Adding 'Bendix Gruenlich' to spouses list of 'Alien Alien' should  fail
because Bendix Gruenlich is already married with [Antonie (Tony) Buddenbrook]"
Aline Puvogel,Alien Alien,true,"Adding 'Aline Puvogel' to spouses list of 'Alien Alien' should  fail
because Aline Puvogel is already married with [Christian Buddenbrook]"
Gerda Arnoldsen,Alien Alien,true,"Adding 'Gerda Arnoldsen' to spouses list of 'Alien Alien' should  fail
because Gerda Arnoldsen is already married with [Thomas Buddenbrook]"
Sievert Tiburtius,Alien Alien,true,"Adding 'Sievert Tiburtius' to spouses list of 'Alien Alien' should  fail
because Sievert Tiburtius is already married with [Clara Buddenbrook]"
Leberecht Kroeger,Alien Alien,true,"Adding 'Leberecht Kroeger' to spouses list of 'Alien Alien' should  fail
because Leberecht Kroeger is already married with [Catharina Kroeger]"
Justus Kroeger,Alien Alien,true,"Adding 'Justus Kroeger' to spouses list of 'Alien Alien' should  fail
because Justus Kroeger is already married with [Rosalie Overdiek]"
Rosalie Overdiek,Alien Alien,true,"Adding 'Rosalie Overdiek' to spouses list of 'Alien Alien' should  fail
because Rosalie Overdiek is already married with [Justus Kroeger]"
Catharina Kroeger,Alien Alien,true,"Adding 'Catharina Kroeger' to spouses list of 'Alien Alien' should  fail
because Catharina Kroeger is already married with [Leberecht Kroeger]"
Johan Buddenbrook,Johann Buddenbrook,true,"Adding 'Johan Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johan Buddenbrook is already spouse of Johann Buddenbrook"
Johan Buddenbrook,Johann Buddenbrook,true,"Adding 'Johan Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johan Buddenbrook is in parental line of Johann Buddenbrook"
Johan Buddenbrook,Johann Buddenbrook,true,"Adding 'Johan Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in children's line of Johan Buddenbrook"
Alien Alien,Johann Buddenbrook,true,"Adding 'Alien Alien' to spouses list of 'Johann Buddenbrook' should  fail
because Alien Alien is already spouse of Johann Buddenbrook"
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Persons are equal."
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is already spouse of Johann Buddenbrook"
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is already married with [Josephine Buddenbrook, Antoinette Duchamps]"
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is sibling of Johann Buddenbrook"
Johann Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is sibling of Johann Buddenbrook"
Bernhard Buddenbrook,Johann Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Bernhard Buddenbrook is already spouse of Johann Buddenbrook"
Bernhard Buddenbrook,Johann Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Bernhard Buddenbrook is sibling of Johann Buddenbrook"
Bernhard Buddenbrook,Johann Buddenbrook,true,"Adding 'Bernhard Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Bernhard Buddenbrook is sibling of Johann Buddenbrook"
Josephine Buddenbrook,Johann Buddenbrook,true,"Adding 'Josephine Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Josephine Buddenbrook is already spouse of Johann Buddenbrook"
Antoinette Duchamps,Johann Buddenbrook,true,"Adding 'Antoinette Duchamps' to spouses list of 'Johann Buddenbrook' should  fail
because Antoinette Duchamps is already spouse of Johann Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is already spouse of Johann Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is already married with [Rosalie Stuewing]"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Gotthold Buddenbrook"
Gotthold Buddenbrook,Johann Buddenbrook,true,"Adding 'Gotthold Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Gotthold Buddenbrook is in children's line of Johann Buddenbrook"
Rosalie Stuewing,Johann Buddenbrook,true,"Adding 'Rosalie Stuewing' to spouses list of 'Johann Buddenbrook' should  fail
because Rosalie Stuewing is already spouse of Johann Buddenbrook"
Rosalie Stuewing,Johann Buddenbrook,true,"Adding 'Rosalie Stuewing' to spouses list of 'Johann Buddenbrook' should  fail
because Rosalie Stuewing is already married with [Gotthold Buddenbrook]"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook is already spouse of Johann Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Frederike Buddenbrook"
Frederike Buddenbrook,Johann Buddenbrook,true,"Adding 'Frederike Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Frederike Buddenbrook is in children's line of Johann Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook is already spouse of Johann Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Henriette Buddenbrook"
Henriette Buddenbrook,Johann Buddenbrook,true,"Adding 'Henriette Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Henriette Buddenbrook is in children's line of Johann Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook is already spouse of Johann Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Pfiffi Buddenbrook"
Pfiffi Buddenbrook,Johann Buddenbrook,true,"Adding 'Pfiffi Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Pfiffi Buddenbrook is in children's line of Johann Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is already spouse of Johann Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Olly Buddenbrook"
Olly Buddenbrook,Johann Buddenbrook,true,"Adding 'Olly Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Olly Buddenbrook is in children's line of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is already spouse of Johann Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is already married with [Elisabeth (Bethsy) Kroeger]"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Johann (Jean) Buddenbrook"
Johann (Jean) Buddenbrook,Johann Buddenbrook,true,"Adding 'Johann (Jean) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann (Jean) Buddenbrook is in children's line of Johann Buddenbrook"
Klothilde Buddenbrook,Johann Buddenbrook,true,"Adding 'Klothilde Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Klothilde Buddenbrook is already spouse of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is already spouse of Johann Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is already married with [Gerda Arnoldsen]"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Thomas Buddenbrook"
Thomas Buddenbrook,Johann Buddenbrook,true,"Adding 'Thomas Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Thomas Buddenbrook is in children's line of Johann Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is already spouse of Johann Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is already married with [Bendix Gruenlich, Alois Permaneder]"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Antonie (Tony) Buddenbrook"
Antonie (Tony) Buddenbrook,Johann Buddenbrook,true,"Adding 'Antonie (Tony) Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Antonie (Tony) Buddenbrook is in children's line of Johann Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is already spouse of Johann Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is already married with [Aline Puvogel]"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Christian Buddenbrook"
Christian Buddenbrook,Johann Buddenbrook,true,"Adding 'Christian Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Christian Buddenbrook is in children's line of Johann Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is already spouse of Johann Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is already married with [Sievert Tiburtius]"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Clara Buddenbrook"
Clara Buddenbrook,Johann Buddenbrook,true,"Adding 'Clara Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Clara Buddenbrook is in children's line of Johann Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook is already spouse of Johann Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Hanno Buddenbrook"
Hanno Buddenbrook,Johann Buddenbrook,true,"Adding 'Hanno Buddenbrook' to spouses list of 'Johann Buddenbrook' should  fail
because Hanno Buddenbrook is in children's line of Johann Buddenbrook"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is already spouse of Johann Buddenbrook"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is already married with [Hugo Weinschenk]"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Erika Gruenlich"
Erika Gruenlich,Johann Buddenbrook,true,"Adding 'Erika Gruenlich' to spouses list of 'Johann Buddenbrook' should  fail
because Erika Gruenlich is in children's line of Johann Buddenbrook"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to spouses list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk is already spouse of Johann Buddenbrook"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to spouses list of 'Johann Buddenbrook' should  fail
because Johann Buddenbrook is in parental line of Elisabeth Weinschenk"
Elisabeth Weinschenk,Johann Buddenbrook,true,"Adding 'Elisabeth Weinschenk' to spouses list of 'Johann Buddenbrook' should  fail
because Elisabeth Weinschenk is in children's line of Johann Buddenbrook"
Hugo Weinschenk,Johann Buddenbrook,true,"Adding 'Hugo Weinschenk' to spouses list of 'Johann Buddenbrook' should  fail
because Hugo Weinschenk is already spouse of Johann Buddenbrook"
Hugo Weinschenk,Johann Buddenbrook,true,"Adding 'Hugo Weinschenk' to spouses list of 'Johann Buddenbrook' should  fail
because Hugo Weinschenk is already married with [Erika Gruenlich]"
Alois Permaneder,Johann Buddenbrook,true,"Adding 'Alois Permaneder' to spouses list of 'Johann Buddenbrook' should  fail
because Alois Permaneder is already spouse of Johann Buddenbrook"
Alois Permaneder,Johann Buddenbrook,true,"Adding 'Alois Permaneder' to spouses list of 'Johann Buddenbrook' should  fail
because Alois Permaneder is already married with [Antonie (Tony) Buddenbrook]"
